Origin,Destination,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Price
Islamabad,Jeddah,7:30pm - 4:10pm,2023-05-10,2023-05-16,22h 40m (1 stop),16h 30m in Abu Dhabi (AUH),Etihad Airways,421
Islamabad,Jeddah,4:25am - 4:10pm,2023-05-10,2023-05-16,13h 45m (1 stop),7h 35m in Abu Dhabi (AUH),Etihad Airways,560
Islamabad,Dammam,7:30pm - 3:15am,2023-05-10,2023-05-16,9h 45m (1 stop),5h in Abu Dhabi (AUH),Etihad Airways,439
Islamabad,Dammam,7:30pm - 9:40pm,2023-05-10,2023-05-16,28h 10m (1 stop),23h 25m in Abu Dhabi (AUH),Etihad Airways,439
Islamabad,Dammam,4:25am - 3:15am,2023-05-10,2023-05-16,24h 50m (1 stop),20h 5m in Abu Dhabi (AUH),Etihad Airways,449
Islamabad,Dubai,7:30pm - 2:05am,2023-05-10,2023-05-16,7h 35m (1 stop),2h 15m in Abu Dhabi (AUH),Flight + Bus,362
Islamabad,Dubai,7:30pm - 3:05am,2023-05-10,2023-05-16,8h 35m (1 stop),3h 15m in Abu Dhabi (AUH),Flight + Bus,362
Islamabad,Dubai,7:30pm - 5:05am,2023-05-10,2023-05-16,10h 35m (1 stop),5h 15m in Abu Dhabi (AUH),Flight + Bus,362
Islamabad,London,10:00pm - 4:10pm,2023-05-10,2023-05-16,22h 10m (2 stops),4h 55m in Karachi (KHI) - 5h 20m in Dubai (DXB),Multiple airlines ,944
Islamabad,London,7:00pm - 4:10pm,2023-05-10,2023-05-16,25h 10m (2 stops),7h 55m in Karachi (KHI) - 5h 20m in Dubai (DXB),Multiple airlines ,944
Islamabad,London,7:00pm - 4:10pm,2023-05-10,2023-05-16,25h 10m (2 stops),3h in Karachi (KHI) - 10h 15m in Dubai (DXB),Multiple airlines ,944
Islamabad,Manchester,4:00pm - 7:45am,2023-05-10,2023-05-16,19h 45m (2 stops),4h 35m in Karachi (KHI) - 3h 15m in Dubai (DXB),Multiple airlines,926
Islamabad,Manchester,7:30pm - 6:55am,2023-05-10,2023-05-16,15h 25m (1 stop),4h 20m in Abu Dhabi (AUH),Etihad Airways,932
Islamabad,Manchester,9:20am - 7:15pm,2023-05-10,2023-05-16,13h 55m (1 stop),2h 55m in Dubai (DXB),Emirates,947
Karachi,Toronto,2:45am - 9:30am,2023-05-10,2023-05-16,39h 45m (1 stop),23h 45m in Dubai (DXB),Emirates,1668
Karachi,Toronto,10:30pm - 8:05am,2023-05-10,2023-05-16,18h 35m (1 stop),2h 15m in Dubai (DXB),Air Canada ,1854
Karachi,Toronto,10:30pm - 8:05am,2023-05-10,2023-05-16,18h 35m (1 stop),2h 15m in Dubai (DXB),Multiple airlines,1854
Karachi,Vancouver,4:35pm - 4:05pm,2023-05-10,2023-05-16,35h 30m (2 stops),7h 5m in Dubai (DXB) - 9h 40m in Amsterdam (AMS),Multiple airlines,1498
Karachi,Vancouver,4:00am - 5:04pm,2023-05-10,2023-05-16,25h 4m (2 stops),3h 5m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,1512
Karachi,Vancouver,4:00am - 5:04pm,2023-05-10,2023-05-16,25h 4m (2 stops),3h 5m in Doha (DOH) - 3h 35m in Seattle (SEA),Qatar Airways ,1523
Karachi,Montreal,10:30am - 10:46pm,2023-05-10,2023-05-16,45h 16m (2 stops),21h in Doha (DOH) - 5h 30m in Philadelphia (PHL),Qatar Airways ,1607
Karachi,Montreal,10:30pm - 2:17pm,2023-05-10,2023-05-16,24h 47m (2 stops),2h 15m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Air Canada ,1781
Karachi,Montreal,10:30pm - 6:17pm,2023-05-10,2023-05-16,28h 47m (2 stops),2h 15m in Dubai (DXB) - 8h 55m in Toronto (YYZ),Air Canada ,1791
Karachi,Calgary,4:00am - 11:33pm,2023-05-10,2023-05-16,30h 33m (2 stops),3h 25m in Doha (DOH) - 5h in Los Angeles (LAX),Multiple airlines,1803
Karachi,Calgary,2:45am - 8:51pm,2023-05-10,2023-05-16,53h 6m (2 stops),23h 5m in Dubai (DXB) - 8h 35m in New York (JFK),Emirates ,1806
Karachi,Calgary,4:00am - 3:10pm,2023-05-10,2023-05-16,46h 10m (2 stops),3h 5m in Doha (DOH) - 24h in Seattle (SEA),Multiple airlines ,1832
Karachi,Edmonton,5:55am - 2:51pm,2023-05-10,2023-05-16,43h 56m (2 stops),4h 25m in Istanbul (IST) - 19h 45m in Seattle (SEA),Multiple airlines ,1831
Karachi,Edmonton,4:00am - 2:51pm,2023-05-10,2023-05-16,45h 51m (2 stops),3h 5m in Doha (DOH) - 23h 30m in Seattle (SEA),Multiple airlines ,1952
Karachi,Edmonton,2:45am - 3:45pm,2023-05-10,2023-05-16,48h 0m (2 stops),5h 10m in Dubai (DXB) - 21h 15m in Los Angeles (LAX),Multiple airlines,1987
Karachi,Ottawa,4:00am - 7:34pm,2023-05-10,2023-05-16,24h 34m (2 stops),3h 5m in Doha (DOH) - 3h 10m in Boston (BOS),Multiple airlines ,1723
Karachi,Ottawa,10:30am - 7:34pm,2023-05-10,2023-05-16,42h 4m (2 stops),20h 40m in Doha (DOH) - 3h 10m in Boston (BOS),Multiple airlines ,1738
Karachi,Ottawa,10:30pm - 1:13pm,2023-05-10,2023-05-16,23h 43m (2 stops),2h 15m in Dubai (DXB) - 4h 5m in Toronto (YYZ),Air Canada ,1781
Karachi,Halifax,10:30pm - 4:25pm,2023-05-10,2023-05-16,25h 55m (2 stops),2h 15m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Air Canada ,1981
Karachi,Halifax,10:30pm - 4:25pm,2023-05-10,2023-05-16,25h 55m (2 stops),2h 15m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,1981
Karachi,Halifax,10:30pm - 7:15pm,2023-05-10,2023-05-16,28h 45m (2 stops),2h 15m in Dubai (DXB) - 8h 5m in Toronto (YYZ),Multiple airlines,1981
Karachi,Quebec City,11:55pm - 9:55pm,2023-05-10,2023-05-16,55h 0m (2 stops),23h 30m in Dubai (DXB) - 14h 45m in Paris (CDG),Multiple airlines,1351
Karachi,Quebec City,10:30pm - 10:51pm,2023-05-10,2023-05-16,33h 21m (2 stops),2h 15m in Dubai (DXB) - 13h 20m in Toronto (YYZ),Air Canada ,1781
Karachi,Quebec City,4:35pm - 10:51pm,2023-05-10,2023-05-16,39h 16m (2 stops),8h 10m in Dubai (DXB) - 13h 20m in Toronto (YYZ),Multiple airlines ,1791
Karachi,Winnipeg,2:45am - 4:00pm,2023-05-10,2023-05-16,47h 15m (2 stops),5h 10m in Dubai (DXB) - 20h 15m in Los Angeles (LAX),Multiple airlines,1858
Karachi,Winnipeg,10:30pm - 11:40am,2023-05-10,2023-05-16,23h 10m (2 stops),2h 15m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,1972
Karachi,Winnipeg,10:30pm - 8:45am,2023-05-10,2023-05-16,44h 15m (2 stops),2h 15m in Dubai (DXB) - 23h in Toronto (YYZ),Air Canada ,1972
Karachi,Riyadh,6:40am - 3:00pm,2023-05-10,2023-05-16,10h 20m (1 stop),6h 20m in Manama (BAH),Gulf Air,354
Karachi,Riyadh,6:40am - 5:00pm,2023-05-10,2023-05-16,12h 20m (1 stop),8h 20m in Manama (BAH),Gulf Air,354
Karachi,Riyadh,6:40am - 9:35pm,2023-05-10,2023-05-16,16h 55m (1 stop),12h 50m in Manama (BAH),Gulf Air,354
Karachi,Jeddah,4:00am - 11:05am,2023-05-10,2023-05-16,9h 5m (1 stop),4h 10m in Abu Dhabi (AUH),Etihad Airways,349
Karachi,Jeddah,4:00am - 4:10pm,2023-05-10,2023-05-16,14h 10m (1 stop),9h 15m in Abu Dhabi (AUH),Etihad Airways,349
Karachi,Jeddah,6:40pm - 4:10pm,2023-05-10,2023-05-16,23h 30m (1 stop),18h 35m in Abu Dhabi (AUH),Etihad Airways,349
Karachi,Dammam,11:30am - 2:25pm,2023-05-10,2023-05-16,4h 55m (1 stop),1h 5m in Dubai (DXB),flydubai,354
Karachi,Dammam,11:30am - 6:50pm,2023-05-10,2023-05-16,9h 20m (1 stop),5h 30m in Dubai (DXB),flydubai,354
Karachi,Dammam,11:55pm - 8:10am,2023-05-10,2023-05-16,10h 15m (1 stop),6h 30m in Dubai (DXB),flydubai,354
Karachi,London,6:40pm - 6:45pm,2023-05-10,2023-05-16,28h 5m (1 stop),18h 35m in Abu Dhabi (AUH),Etihad Airways,827
Karachi,London,5:55am - 3:55pm,2023-05-10,2023-05-16,14h 0m (1 stop),4h 5m in Istanbul (IST),Turkish Airlines,833
Karachi,London,5:55am - 4:45pm,2023-05-10,2023-05-16,14h 50m (1 stop),5h 5m in Istanbul (IST),Turkish Airlines,833
Karachi,Manchester,6:40pm - 6:55am,2023-05-10,2023-05-16,16h 15m (1 stop),6h 25m in Abu Dhabi (AUH),Etihad Airways,769
Karachi,Manchester,4:00am - 6:55am,2023-05-10,2023-05-16,30h 55m (1 stop),21h 5m in Abu Dhabi (AUH),Etihad Airways,769
Karachi,Manchester,6:40am - 7:15am,2023-05-10,2023-05-16,28h 35m (1 stop),18h 45m in Manama (BAH),Gulf Air,810
Karachi,Los Angeles,5:55am - 4:55pm,2023-05-10,2023-05-16,23h 0m (1 stop),3h 30m in Istanbul (IST),Turkish Airlines,1306
Karachi,Los Angeles,12:10pm - 1:00pm,2023-05-10,2023-05-16,36h 50m (2 stops),13h in Muscat (MCT) - 3h 25m in Frankfurt (FRA),Multiple airlines ,1442
Karachi,Los Angeles,12:10pm - 3:20pm,2023-05-10,2023-05-16,39h 10m (2 stops),1h 15m in Muscat (MCT) - 17h 20m in Munich (MUC),Multiple airlines ,1442
Lahore,Toronto,9:25am - 3:55pm,2023-05-10,2023-05-16,39h 30m (2 stops),13h 40m in Doha (DOH) - 6h 50m in London (LHR),British Airways ,1837
Lahore,Toronto,3:30am - 3:55pm,2023-05-10,2023-05-16,45h 25m (2 stops),20h 10m in Doha (DOH) - 6h 15m in London (LHR),British Airways ,1837
Lahore,Toronto,3:30am - 3:55pm,2023-05-10,2023-05-16,45h 25m (2 stops),19h 35m in Doha (DOH) - 6h 50m in London (LHR),British Airways ,1837
Lahore,Vancouver,10:00pm - 4:05pm,2023-05-10,2023-05-16,54h 5m (3 stops),23h 40m in Manama (BAH) - 1h 25m in Kuwait City (KWI) - 7h 40m in Amsterdam (AMS),KLM ,1843
Lahore,Vancouver,9:25am - 3:39pm,2023-05-10,2023-05-16,42h 14m (2 stops),20h 30m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,1861
Lahore,Vancouver,9:25am - 5:04pm,2023-05-10,2023-05-16,43h 39m (2 stops),20h 30m in Doha (DOH) - 3h 35m in Seattle (SEA),Qatar Airways ,1872
Lahore,Montreal,9:00am - 3:10pm,2023-05-10,2023-05-16,39h 10m (2 stops),14h in Dubai (DXB) - 6h 40m in Z-rich (ZRH),Multiple airlines ,1222
Lahore,Montreal,9:00am - 4:05pm,2023-05-10,2023-05-16,40h 5m (2 stops),13h 35m in Dubai (DXB) - 8h 35m in Frankfurt (FRA),Multiple airlines,1501
Lahore,Montreal,9:00am - 11:45am,2023-05-10,2023-05-16,35h 45m (2 stops),13h 35m in Dubai (DXB) - 4h 10m in Frankfurt (FRA),Multiple airlines ,1626
Lahore,Calgary,3:30am - 8:51pm,2023-05-10,2023-05-16,52h 21m (3 stops),4h 5m in Dubai (DXB) - 1h 50m in Milan (MXP) - 22h 30m in New York (JFK),Emirates ,1917
Lahore,Calgary,10:00pm - 1:25pm,2023-05-10,2023-05-16,50h 25m (3 stops),23h 40m in Manama (BAH) - 1h 25m in Kuwait City (KWI) - 4h 40m in Amsterdam (AMS),KLM ,2051
Lahore,Calgary,9:00am - 8:51pm,2023-05-10,2023-05-16,46h 51m (2 stops),15h 35m in Dubai (DXB) - 8h 35m in New York (JFK),Emirates ,2071
Lahore,Edmonton,12:15am - 3:20pm,2023-05-10,2023-05-16,50h 5m (3 stops),23h 15m in Muscat (MCT) - 1h 25m in Kuwait City (KWI) - 4h 45m in Amsterdam (AMS),Multiple airlines,1957
Lahore,Edmonton,5:45am - 2:51pm,2023-05-10,2023-05-16,44h 6m (2 stops),4h 10m in Istanbul (IST) - 19h 45m in Seattle (SEA),Multiple airlines ,1971
Lahore,Edmonton,9:00am - 5:05pm,2023-05-10,2023-05-16,43h 5m (2 stops),14h 45m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Air Canada ,2149
Lahore,Ottawa,9:00am - 11:13am,2023-05-10,2023-05-16,35h 13m (2 stops),14h 45m in Dubai (DXB) - 2h 5m in Toronto (YYZ),Air Canada ,1931
Lahore,Ottawa,9:00am - 1:13pm,2023-05-10,2023-05-16,37h 13m (2 stops),14h 45m in Dubai (DXB) - 4h 5m in Toronto (YYZ),Air Canada ,1931
Lahore,Ottawa,9:00am - 4:13pm,2023-05-10,2023-05-16,40h 13m (2 stops),14h 45m in Dubai (DXB) - 7h 5m in Toronto (YYZ),Air Canada ,1931
Lahore,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-16,40h 56m (2 stops),14h 45m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,1931
Lahore,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-16,40h 56m (2 stops),14h 45m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Air Canada ,1931
Lahore,Quebec City,9:00am - 8:21pm,2023-05-10,2023-05-16,44h 21m (2 stops),14h 45m in Dubai (DXB) - 10h 50m in Toronto (YYZ),Air Canada ,1931
Lahore,Winnipeg,9:00am - 11:40am,2023-05-10,2023-05-16,36h 40m (2 stops),14h 45m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,1972
Lahore,Winnipeg,3:30am - 11:40am,2023-05-10,2023-05-16,42h 10m (2 stops),20h 20m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,1972
Lahore,Winnipeg,9:00am - 8:45am,2023-05-10,2023-05-16,57h 45m (2 stops),14h 45m in Dubai (DXB) - 23h in Toronto (YYZ),Air Canada ,1972
Lahore,Riyadh,2:35am - 9:50am,2023-05-10,2023-05-16,9h 15m (1 stop),2h 15m in Jeddah (JED),Saudi Arabian Airlines,418
Lahore,Riyadh,2:35am - 10:50am,2023-05-10,2023-05-16,10h 15m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,418
Lahore,Riyadh,2:35am - 11:50am,2023-05-10,2023-05-16,11h 15m (1 stop),4h 15m in Jeddah (JED),Saudi Arabian Airlines,418
Lahore,Jeddah,4:25am - 1:25pm,2023-05-10,2023-05-16,11h 0m (1 stop),4h 40m in Riyadh (RUH),flynas,484
Lahore,Jeddah,10:00pm - 3:55am,2023-05-10,2023-05-16,7h 55m (1 stop),1h 35m in Manama (BAH),Gulf Air,492
Lahore,Jeddah,10:00pm - 8:30pm,2023-05-10,2023-05-16,24h 30m (1 stop),18h 10m in Manama (BAH),Gulf Air,492
Lahore,Dammam,2:35am - 11:10am,2023-05-10,2023-05-16,10h 35m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,429
Lahore,Dammam,2:35am - 1:10pm,2023-05-10,2023-05-16,12h 35m (1 stop),5h 15m in Jeddah (JED),Saudi Arabian Airlines,429
Lahore,Dammam,2:35am - 3:00pm,2023-05-10,2023-05-16,14h 25m (1 stop),7h 15m in Jeddah (JED),Saudi Arabian Airlines,429
Lahore,Dubai,5:00pm - 3:15pm,2023-05-10,2023-05-16,23h 15m (1 stop),19h 10m in Karachi (KHI),Pakistan International Airlines,429
Lahore,Dubai,5:00pm - 11:45pm,2023-05-10,2023-05-16,7h 45m (1 stop),3h 45m in Karachi (KHI),Multiple airlines,441
Lahore,Dubai,5:00pm - 3:45am,2023-05-10,2023-05-16,11h 45m (1 stop),8h in Karachi (KHI),Multiple airlines,441
Lahore,Abu Dhabi,10:00pm - 11:50am,2023-05-10,2023-05-16,14h 50m (1 stop),9h 45m in Manama (BAH),Gulf Air,428
Lahore,Abu Dhabi,10:00pm - 10:55pm,2023-05-10,2023-05-16,25h 55m (1 stop),20h 45m in Manama (BAH),Gulf Air,428
Lahore,Abu Dhabi,2:35am - 2:25pm,2023-05-10,2023-05-16,12h 50m (1 stop),4h 40m in Jeddah (JED),Saudi Arabian Airlines,464
Lahore,London,2:35am - 2:00pm,2023-05-10,2023-05-16,15h 25m (1 stop),3h 45m in Jeddah (JED),Saudi Arabian Airlines,949
Lahore,London,9:25am - 7:00am,2023-05-10,2023-05-16,25h 35m (1 stop),14h 15m in Doha (DOH),Qatar Airways,986
Lahore,London,3:30am - 7:00am,2023-05-10,2023-05-16,31h 30m (1 stop),20h 10m in Doha (DOH),Qatar Airways,986
Lahore,Manchester,10:00pm - 7:15am,2023-05-10,2023-05-16,13h 15m (1 stop),2h 15m in Manama (BAH),Gulf Air,989
Lahore,Manchester,4:50am - 6:55am,2023-05-10,2023-05-16,30h 5m (1 stop),19h in Abu Dhabi (AUH),Etihad Airways,1082
Lahore,Manchester,5:35am - 9:55am,2023-05-10,2023-05-16,32h 20m (1 stop),21h 40m in Istanbul (IST),Pakistan International Airlines ,1098
Lahore,Chicago,10:00pm - 3:05pm,2023-05-10,2023-05-16,27h 5m (2 stops),2h 5m in Manama (BAH) - 5h 20m in London (LHR),Gulf Air ,1584
Lahore,Chicago,9:00am - 12:02pm,2023-05-10,2023-05-16,37h 2m (2 stops),14h 45m in Dubai (DXB) - 2h 55m in Toronto (YYZ),Multiple airlines ,1632
Lahore,Chicago,9:00am - 12:02pm,2023-05-10,2023-05-16,37h 2m (2 stops),14h 45m in Dubai (DXB) - 2h 55m in Toronto (YYZ),Air Canada ,1706
Multan,Toronto,10:50am - 8:05am,2023-05-10,2023-05-16,30h 15m (1 stop),13h 10m in Dubai (DXB),Multiple airlines,1974
Multan,Toronto,3:00am - 8:05am,2023-05-10,2023-05-16,38h 5m (1 stop),20h 50m in Dubai (DXB),Multiple airlines,1974
Multan,Toronto,3:00am - 9:23pm,2023-05-10,2023-05-16,27h 23m (2 stops),4h 45m in Dubai (DXB) - 2h 59m in Chicago (ORD),Multiple airlines ,2333
Multan,Vancouver,3:45am - 3:39pm,2023-05-10,2023-05-16,23h 54m (2 stops),2h 30m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,1878
Multan,Vancouver,3:45am - 5:04pm,2023-05-10,2023-05-16,25h 19m (2 stops),2h 30m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,1878
Multan,Vancouver,3:45am - 7:34pm,2023-05-10,2023-05-16,27h 49m (2 stops),2h 30m in Doha (DOH) - 6h 5m in Seattle (SEA),Multiple airlines ,1878
Multan,Calgary,3:00am - 8:51pm,2023-05-10,2023-05-16,52h 51m (3 stops),4h 35m in Dubai (DXB) - 1h 50m in Milan (MXP) - 22h 30m in New York (JFK),Emirates ,1967
Multan,Calgary,10:50am - 9:19am,2023-05-10,2023-05-16,57h 29m (2 stops),13h 10m in Dubai (DXB) - 22h 55m in Toronto (YYZ),Multiple airlines,2019
Multan,Calgary,10:50am - 8:51pm,2023-05-10,2023-05-16,45h 1m (2 stops),19h 40m in Dubai (DXB) - 3h in New York (JFK),Emirates ,2126
Multan,Edmonton,10:50am - 5:05pm,2023-05-10,2023-05-16,41h 15m (2 stops),13h 10m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Multiple airlines,2124
Multan,Edmonton,10:50am - 6:45pm,2023-05-10,2023-05-16,42h 55m (2 stops),13h 10m in Dubai (DXB) - 8h 25m in Toronto (YYZ),Multiple airlines,2124
Multan,Edmonton,10:50am - 10:00pm,2023-05-10,2023-05-16,46h 10m (2 stops),13h 10m in Dubai (DXB) - 11h 40m in Toronto (YYZ),Multiple airlines,2124
Multan,Ottawa,10:50am - 11:13am,2023-05-10,2023-05-16,33h 23m (2 stops),13h 10m in Dubai (DXB) - 2h 5m in Toronto (YYZ),Multiple airlines,1951
Multan,Ottawa,10:50am - 1:13pm,2023-05-10,2023-05-16,35h 23m (2 stops),13h 10m in Dubai (DXB) - 4h 5m in Toronto (YYZ),Multiple airlines,1951
Multan,Ottawa,10:50am - 4:13pm,2023-05-10,2023-05-16,38h 23m (2 stops),13h 10m in Dubai (DXB) - 7h 5m in Toronto (YYZ),Multiple airlines,1951
Multan,Halifax,10:50am - 4:25pm,2023-05-10,2023-05-16,37h 35m (2 stops),13h 10m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,2051
Multan,Halifax,10:50am - 7:15pm,2023-05-10,2023-05-16,40h 25m (2 stops),13h 10m in Dubai (DXB) - 8h 5m in Toronto (YYZ),Multiple airlines,2051
Multan,Halifax,10:50am - 9:30pm,2023-05-10,2023-05-16,42h 40m (2 stops),13h 10m in Dubai (DXB) - 10h 20m in Toronto (YYZ),Multiple airlines,2051
Multan,Quebec City,10:50am - 4:56pm,2023-05-10,2023-05-16,39h 6m (2 stops),13h 10m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,1951
Multan,Quebec City,10:50am - 8:21pm,2023-05-10,2023-05-16,42h 31m (2 stops),13h 10m in Dubai (DXB) - 10h 50m in Toronto (YYZ),Multiple airlines ,1951
Multan,Quebec City,10:50am - 9:21pm,2023-05-10,2023-05-16,43h 31m (2 stops),13h 10m in Dubai (DXB) - 11h 50m in Toronto (YYZ),Multiple airlines ,1951
Multan,Winnipeg,10:50am - 11:40am,2023-05-10,2023-05-16,34h 50m (2 stops),13h 10m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,1921
Multan,Winnipeg,3:00am - 11:40am,2023-05-10,2023-05-16,42h 40m (2 stops),20h 50m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,1921
Multan,Winnipeg,10:50am - 8:45am,2023-05-10,2023-05-16,55h 55m (2 stops),13h 10m in Dubai (DXB) - 23h in Toronto (YYZ),Multiple airlines,1921
Multan,Riyadh,3:00am - 8:50am,2023-05-10,2023-05-16,7h 50m (1 stop),2h 40m in Dubai (DXB),flydubai,511
Multan,Riyadh,3:00am - 12:15pm,2023-05-10,2023-05-16,11h 15m (1 stop),6h 5m in Dubai (DXB),flydubai,511
Multan,Riyadh,10:50am - 8:15pm,2023-05-10,2023-05-16,11h 25m (1 stop),6h 25m in Dubai (DXB),flydubai,511
Multan,Jeddah,10:50am - 4:40pm,2023-05-10,2023-05-16,7h 50m (1 stop),1h 45m in Dubai (DXB),flydubai,544
Multan,Jeddah,3:00am - 11:30am,2023-05-10,2023-05-16,10h 30m (1 stop),4h 15m in Dubai (DXB),flydubai,544
Multan,Jeddah,3:00am - 4:40pm,2023-05-10,2023-05-16,15h 40m (1 stop),9h 25m in Dubai (DXB),flydubai,544
Multan,Dammam,3:00am - 8:10am,2023-05-10,2023-05-16,7h 10m (1 stop),2h 30m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 11:55am,2023-05-10,2023-05-16,10h 55m (1 stop),6h 15m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 2:25pm,2023-05-10,2023-05-16,13h 25m (1 stop),8h 45m in Dubai (DXB),flydubai,500
Multan,Abu Dhabi,10:10am - 3:45am,2023-05-10,2023-05-16,18h 35m (2 stops),10h 55m in Karachi (KHI) - 1h 45m in Dubai (DXB),Flight + Bus,508
Multan,Abu Dhabi,10:10am - 5:15am,2023-05-10,2023-05-16,20h 5m (2 stops),10h 55m in Karachi (KHI) - 3h 15m in Dubai (DXB),Flight + Bus,508
Multan,Abu Dhabi,10:10am - 8:45am,2023-05-10,2023-05-16,23h 35m (2 stops),15h 10m in Karachi (KHI) - 2h 45m in Dubai (DXB),Flight + Bus,508
Multan,London,3:45am - 7:00am,2023-05-10,2023-05-16,31h 15m (1 stop),20h 15m in Doha (DOH),Qatar Airways,904
Multan,London,3:00am - 2:25pm,2023-05-10,2023-05-16,15h 25m (1 stop),4h 30m in Dubai (DXB),Emirates ,921
Multan,London,3:00am - 4:10pm,2023-05-10,2023-05-16,17h 10m (1 stop),6h 15m in Dubai (DXB),Emirates ,921
Multan,Manchester,6:55am - 7:15am,2023-05-10,2023-05-16,28h 20m (1 stop),17h 45m in Manama (BAH),Gulf Air,994
Multan,Manchester,11:10am - 6:55am,2023-05-10,2023-05-16,23h 45m (1 stop),13h in Abu Dhabi (AUH),Etihad Airways ,1025
Multan,Manchester,3:45am - 6:40am,2023-05-10,2023-05-16,30h 55m (1 stop),19h 55m in Doha (DOH),Qatar Airways,1045
Multan,Los Angeles,9:30am - 2:15pm,2023-05-10,2023-05-16,40h 45m (2 stops),15h 50m in Karachi (KHI) - 5h 10m in Dubai (DXB),Multiple airlines,1797
Multan,Los Angeles,9:30am - 2:15pm,2023-05-10,2023-05-16,40h 45m (2 stops),11h 35m in Karachi (KHI) - 9h 10m in Dubai (DXB),Multiple airlines,1797
Multan,Los Angeles,10:50am - 10:59pm,2023-05-10,2023-05-16,48h 9m (2 stops),13h 10m in Dubai (DXB) - 12h 25m in Toronto (YYZ),Multiple airlines,1811
Multan,Chicago,11:10am - 8:40am,2023-05-10,2023-05-16,31h 30m (1 stop),13h 35m in Abu Dhabi (AUH),Etihad Airways ,1596
Multan,Chicago,10:50am - 12:02pm,2023-05-10,2023-05-16,35h 12m (2 stops),13h 10m in Dubai (DXB) - 2h 55m in Toronto (YYZ),Multiple airlines ,1726
Multan,Chicago,10:50am - 1:20pm,2023-05-10,2023-05-16,36h 30m (2 stops),13h 10m in Dubai (DXB) - 4h 25m in Toronto (YYZ),Multiple airlines ,1726
Peshawar,Toronto,9:00am - 9:30am,2023-05-10,2023-05-16,33h 30m (1 stop),16h 10m in Dubai (DXB),Emirates,1964
Peshawar,Toronto,3:55am - 9:46am,2023-05-10,2023-05-16,38h 51m (2 stops),9h 35m in Doha (DOH) - 9h 20m in New York (JFK),Qatar Airways ,2122
Peshawar,Toronto,3:55am - 11:51pm,2023-05-10,2023-05-16,52h 56m (2 stops),9h 35m in Doha (DOH) - 23h 20m in New York (JFK),Qatar Airways ,2164
Peshawar,Vancouver,3:55am - 3:39pm,2023-05-10,2023-05-16,23h 44m (2 stops),2h 15m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,1996
Peshawar,Vancouver,3:55am - 5:04pm,2023-05-10,2023-05-16,25h 9m (2 stops),2h 15m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,1996
Peshawar,Vancouver,3:55am - 7:34pm,2023-05-10,2023-05-16,27h 39m (2 stops),2h 15m in Doha (DOH) - 6h 5m in Seattle (SEA),Multiple airlines ,1996
Peshawar,Montreal,7:20am - 3:05pm,2023-05-10,2023-05-16,40h 45m (2 stops),14h 55m in Dubai (DXB) - 7h 30m in Paris (CDG),Multiple airlines,2205
Peshawar,Montreal,3:55am - 10:46pm,2023-05-10,2023-05-16,27h 51m (2 stops),2h 20m in Doha (DOH) - 5h 45m in Philadelphia (PHL),American Airlines ,2326
Peshawar,Montreal,3:55am - 10:56pm,2023-05-10,2023-05-16,28h 1m (2 stops),2h 25m in Doha (DOH) - 2h 43m in Miami (MIA),American Airlines ,2326
Peshawar,Edmonton,7:35am - 3:20pm,2023-05-10,2023-05-16,42h 45m (3 stops),16h in Muscat (MCT) - 1h 25m in Kuwait City (KWI) - 4h 45m in Amsterdam (AMS),Multiple airlines,2072
Peshawar,Edmonton,9:00am - 2:51pm,2023-05-10,2023-05-16,64h 51m (2 stops),22h 35m in Dubai (DXB) - 22h 40m in Seattle (SEA),Multiple airlines ,2340
Peshawar,Edmonton,9:00am - 3:45pm,2023-05-10,2023-05-16,65h 45m (2 stops),21h 35m in Dubai (DXB) - 21h 15m in Los Angeles (LAX),Multiple airlines,2341
